contract_id,payment_id,charge_id,payment_type,payment_method,amount,payment_date,description,ref_number,is_voided
1100727522,11007275221701,11007275221700,payment,AMEX,  143.00,20140121,TUITION,,0
1100727522,11007275221801,11007275221800,payment,AMEX,  143.00,20140221,TUITION,,0
1100728224,11007282241001,11007282241000,payment,VISA, 1912.00,20121208,TUITION,,0
1100728224,11007282241002,11007282241000,payment,VISA, 1912.00,20130108,TUITION,,0
1100728224,11007282241006,11007282241000,payment,VISA, 1912.00,20130211,TUITION,,0
1100728322,11007283221001,11007283221000,payment,MC, 1559.00,20130910,TUITION,,0
1100728622,11007286221001,11007286221000,payment,AMEX,  895.00,20130928,TUITION,,0
1100728622,11007286221101,11007286221100,credit,SCHOOL CREDIT, 1495.00,20131023,TUITION,,0
1100728922,11007289221001,11007289221000,payment,AMEX,  191.00,20130321,TUITION,,0
1100728922,11007289221101,11007289221100,payment,AMEX,  191.00,20130423,TUITION,,0
1100728922,11007289221201,11007289221200,payment,AMEX,  191.00,20130521,TUITION,,0
1100728922,11007289221301,11007289221300,payment,AMEX,  191.00,20130621,TUITION,,0
1100728922,11007289221401,11007289221400,payment,AMEX,  191.00,20130723,TUITION,,0
1100728922,11007289221501,11007289221500,payment,AMEX,  191.00,20130821,TUITION,,0
1100728922,11007289221601,11007289221600,payment,AMEX,    2.00,20130923,TUITION,,0
1100729422,11007294221001,11007294221000,payment,AMEX,  859.50,20140121,TUITION,,0
1100729422,11007294221101,11007294221100,payment,AMEX,  859.50,20140222,TUITION,,0
1100729522,11007295221001,11007295221000,payment,AMEX, 1075.50,20140121,TUITION,,0
1100729522,11007295221101,11007295221100,payment,AMEX, 1075.50,20140222,TUITION,,0
1100729822,11007298221001,11007298221000,payment,VISA,  425.00,20130603,TUITION,,0
1100729822,11007298221101,11007298221100,payment,VISA,  426.00,20130703,TUITION,,0
1100729822,11007298221201,11007298221200,payment,VISA,  425.00,20130806,TUITION,,0
1100731222,11007312221001,11007312221000,payment,AMEX,  239.00,20130806,TUITION,,0
1100731222,11007312221101,11007312221100,payment,AMEX,  239.00,20130906,TUITION,,0
1100731222,11007312221201,11007312221200,payment,AMEX,  239.00,20131008,TUITION,,0
1100731222,11007312221301,11007312221300,payment,AMEX,  239.00,20131106,TUITION,,0
1100731222,11007312221401,11007312221400,payment,AMEX,  239.00,20131206,TUITION,,0
1100731222,11007312221501,11007312221500,payment,AMEX,  239.00,20140107,TUITION,,0
1100731222,11007312221601,11007312221600,payment,AMEX,  239.00,20140206,TUITION,,0
1100731422,11007314221001,11007314221000,payment,VISA, 1160.00,20130603,TUITION,,0
1100731522,11007315221001,11007315221000,payment,VISA,  921.00,20130603,TUITION,,0
1100731621,11007316211001,11007316211000,payment,VISA,  920.00,20130202,TUITION,,0
1100731621,11007316211003,11007316211000,credit,SCHOOL CREDIT,  932.00,20130215,TUITION,,0
1100731721,11007317211001,11007317211000,payment,MC,   99.00,20130206,TUITION,,0
1100731721,11007317211101,11007317211100,payment,AMEX,  199.00,20130306,TUITION,,0
1100731721,11007317211201,11007317211200,payment,AMEX,  199.00,20130408,TUITION,,0
1100731721,11007317211301,11007317211300,payment,AMEX,  199.00,20130507,TUITION,,0
1100731721,11007317211401,11007317211400,payment,AMEX,  199.00,20130606,TUITION,,0
1100731721,11007317211501,11007317211500,payment,AMEX,  199.00,20130709,TUITION,,0
1100731721,11007317211601,11007317211600,payment,AMEX,  199.00,20130806,TUITION,,0
1100731721,11007317211701,11007317211700,payment,AMEX,  199.00,20130906,TUITION,,0
1100731721,11007317211801,11007317211800,payment,AMEX,  199.00,20131008,TUITION,,0
1100731721,11007317211901,11007317211900,payment,AMEX,  199.00,20131106,TUITION,,0
1100731721,11007317212001,11007317212000,payment,AMEX,  199.00,20131206,TUITION,,0
1100731721,11007317212101,11007317212100,payment,AMEX,  199.00,20140107,TUITION,,0
1100732322,11007323221001,11007323221000,payment,AMEX,  239.00,20130423,TUITION,,0
1100732322,11007323221101,11007323221100,payment,AMEX,  239.00,20130521,TUITION,,0
1100732322,11007323221201,11007323221200,payment,AMEX,  239.00,20130621,TUITION,,0
1100732322,11007323221301,11007323221300,payment,AMEX,  239.00,20130723,TUITION,,0
1100732322,11007323221401,11007323221400,payment,AMEX,  239.00,20130821,TUITION,,0
1100732322,11007323221501,11007323221500,payment,AMEX,  239.00,20130923,TUITION,,0
1100732322,11007323221601,11007323221600,payment,AMEX,  239.00,20131022,TUITION,,0
1100732322,11007323221701,11007323221700,payment,AMEX,  239.00,20131121,TUITION,,0
1100732322,11007323221801,11007323221800,payment,AMEX,  239.00,20131223,TUITION,,0
1100732322,11007323221901,11007323221900,payment,AMEX,  239.00,20140121,TUITION,,0
1100732322,11007323222001,11007323222000,payment,AMEX,  239.00,20140221,TUITION,,0
1100732622,11007326221001,11007326221000,payment,CHECK,  500.00,20131230,TUITION,,0
1100732622,11007326221002,11007326221000,payment,CHECK,  500.00,20131230,TUITION,,0
1100732622,11007326221101,11007326221100,payment,AMEX,  355.00,20140206,TUITION,,0
1100732722,11007327221001,11007327221000,payment,MC, 1685.00,20140127,TUITION,,0
1100733221,11007332211001,11007332211000,payment,CHECK, 2390.00,20130304,TUITION,,0
1100733322,11007333221001,11007333221000,payment,VISA,  715.00,20130824,TUITION,,0
1100733322,11007333221101,11007333221100,credit,SCHOOL CREDIT, 1365.00,20130909,TUITION,,0
1100733422,11007334221001,11007334221000,payment,AMEX,  353.00,20130501,TUITION,,0
1100733422,11007334221101,11007334221100,payment,AMEX,  353.00,20130522,TUITION,,0
1100734021,11007340211001,11007340211000,payment,CHECK, 1190.00,20130330,TUITION,,0
1100734021,11007340211101,11007340211100,credit,SCHOOL CREDIT,  800.00,20130507,TUITION,,0
1100734021,11007340211102,11007340211100,credit,SCHOOL CREDIT,   12.00,20130507,TUITION,,0
1100734822,11007348221001,11007348221000,payment,MC, 1195.00,20130604,TUITION,,0
1100734822,11007348221101,11007348221100,payment,MC, 1195.00,20130625,TUITION,,0
1100735122,11007351221001,11007351221000,payment,AMEX, 3826.00,20131119,TUITION,,0
1100735122,11007351221101,11007351221100,credit,SCHOOL CREDIT,  430.00,20131216,TUITION,,0
1100735221,11007352211001,11007352211000,payment,VISA, 2250.00,20130418,TUITION,,0
1100735321,11007353211001,11007353211000,payment,CASH,   99.00,20130418,TUITION,,0
1100735321,11007353211101,11007353211100,payment,CASH,    1.00,20130418,TUITION,,0
1100735321,11007353211102,11007353211100,payment,AMEX,  238.00,20130521,TUITION,,0
1100735321,11007353211201,11007353211200,payment,MC,  239.00,20130622,TUITION,,0
1100735321,11007353211301,11007353211300,payment,AMEX,  239.00,20130723,TUITION,,0
1100735321,11007353211401,11007353211400,payment,AMEX,  239.00,20130821,TUITION,,0
1100735321,11007353212101,11007353211500;11007353211600;11007353211700;11007353211800;11007353211900;11007353212000;11007353212100,payment,VISA, 1445.00,20131125,TUITION,,0
1100735421,11007354211001,11007354211000,payment,VISA,   99.00,20130425,TUITION,,0
1100735421,11007354211102,11007354211100,payment,VISA,  139.00,20130605,TUITION,,0
1100735421,11007354211103,11007354211100,payment,CASH,  100.00,20130605,TUITION,,0
1100735421,11007354211202,11007354211200,payment,VISA,  239.00,20130709,TUITION,,0
1100735421,11007354211301,11007354211300,payment,VISA,  239.00,20130810,TUITION,,0
1100735421,11007354211402,11007354211400,payment,VISA,  239.00,20130923,TUITION,,0
1100735421,11007354211504,11007354211500,payment,VISA,  110.00,20131106,TUITION,,0
1100735421,11007354211506,11007354211500,payment,VISA,  129.00,20131121,TUITION,,0
1100735421,11007354211605,11007354211600,payment,VISA,  200.00,20140109,TUITION,,0
1100735421,11007354211606,11007354211600,payment,VISA,   39.00,20140113,TUITION,,0
1100735421,11007354211703,11007354211700,payment,VISA,  239.00,20140129,TUITION,,0
1100735421,11007354211804,11007354211800,payment,VISA,  239.00,20140219,TUITION,,0
1100736022,11007360221001,11007360221000,payment,VISA,  478.00,20130824,TUITION,,0
1100736022,11007360221101,11007360221100,credit,SCHOOL CREDIT, 1208.00,20130909,TUITION,,0
1100736621,11007366211001,11007366211000,payment,VISA,  800.00,20130520,TUITION,,0
1100736621,11007366211101,11007366211100,payment,VISA,  795.00,20130620,TUITION,,0
1100736621,11007366211201,11007366211200,payment,VISA,  795.00,20130720,TUITION,,0
1100736822,11007368221001,11007368221000,payment,VISA, 2088.00,20131123,TUITION,,0
1100737321,11007373211001,11007373211000,payment,AMEX,  640.00,20130605,TUITION,,0
1100737321,11007373211101,11007373211100,payment,AMEX,  635.00,20130703,TUITION,,0
1100737321,11007373211201,11007373211200,payment,AMEX,  635.00,20130727,TUITION,,0
1100738921,11007389211001,11007389211000,payment,MC,  289.00,20130709,TUITION,,0
1100738921,11007389211101,11007389211100,payment,MC,  239.00,20130806,TUITION,,0
1100738921,11007389211201,11007389211200,payment,MC,  239.00,20130907,TUITION,,0
1100738921,11007389211301,11007389211300,payment,MC,  239.00,20131008,TUITION,,0
1100738921,11007389211401,11007389211400,payment,MC,  239.00,20131106,TUITION,,0
1100738921,11007389211501,11007389211500,payment,MC,  239.00,20131207,TUITION,,0
1100738921,11007389211604,11007389211600,payment,VISA,  239.00,20140206,TUITION,,0
1100738921,11007389211701,11007389211700,payment,VISA,  239.00,20140215,TUITION,,0
1100739221,11007392211001,11007392211000,payment,CHECK,  249.00,20130717,TUITION,,0
1100739221,11007392211101,11007392211100,payment,AMEX,  239.00,20130923,TUITION,,0
1100739221,11007392211201,11007392211200,payment,AMEX,  239.00,20131022,TUITION,,0
1100739221,11007392211301,11007392211300,payment,AMEX,  239.00,20131121,TUITION,,0
1100739221,11007392211401,11007392211400,payment,AMEX,  239.00,20131223,TUITION,,0
1100739221,11007392211501,11007392211500,payment,AMEX,  239.00,20140121,TUITION,,0
1100739221,11007392211601,11007392211600,payment,AMEX,  239.00,20140221,TUITION,,0
1100739321,11007393211001,11007393211000,payment,VISA, 1910.00,20130726,TUITION,,0
1100740021,11007400211001,11007400211000,payment,MC,  149.00,20130820,TUITION,,0
1100740021,11007400211101,11007400211100,payment,AMEX,  239.00,20130923,TUITION,,0
1100740021,11007400211201,11007400211200,payment,MC,  239.00,20131022,TUITION,,0
1100740021,11007400211301,11007400211300,payment,MC,  239.00,20131121,TUITION,,0
1100740021,11007400211401,11007400211400,payment,MC,  239.00,20131230,TUITION,,0
1100740021,11007400211501,11007400211500,payment,AMEX,  239.00,20140121,TUITION,,0
1100740421,11007404211001,11007404211000,payment,CHECK,  149.00,20130829,TUITION,,0
1100740421,11007404212101,11007404211100;11007404211200;11007404211300;11007404211400;11007404211500;11007404211600;11007404211700;11007404211800;11007404211900;11007404212000;11007404212100,payment,CHECK, 2051.00,20130904,TUITION,,0
1100741221,11007412211001,11007412211000,payment,AMEX,  143.00,20130916,TUITION,,0
1100741221,11007412211002,11007412211000,credit,SCHOOL CREDIT,   62.00,20130923,TUITION,,0
1100741221,11007412211101,11007412211100,payment,AMEX,  143.00,20131023,TUITION,,0
1100741221,11007412211201,11007412211200,payment,AMEX,  143.00,20131121,TUITION,,0
1100741221,11007412211301,11007412211300,payment,AMEX,  143.00,20131223,TUITION,,0
1100741221,11007412211401,11007412211400,payment,AMEX,  143.00,20140121,TUITION,,0
1100741221,11007412211501,11007412211500,payment,AMEX,  143.00,20140221,TUITION,,0
1100741421,11007414211001,11007414211000,payment,MC, 2390.00,20130923,TUITION,,0
1100741522,11007415221001,11007415221000,payment,VISA, 3733.00,20140220,TUITION,,0
1100742021,11007420211001,11007420211000,payment,VISA, 2390.00,20131017,TUITION,,0
1100742221,11007422211001,11007422211000,payment,MC, 2390.00,20131014,TUITION,,0
1100742322,11007423221001,11007423221000,payment,CHECK, 1001.33,20140123,TUITION,,0
1100742322,11007423221101,11007423221100,payment,CHECK, 1001.00,20140219,TUITION,,0
1100742322,11007423221201,11007423221200,payment,CHECK,    0.33,20140219,TUITION,,0
1100742422,11007424221001,11007424221000,payment,CHECK,  800.00,20140123,TUITION,,0
1100742422,11007424221101,11007424221100,payment,CHECK,  800.00,20140219,TUITION,,0
1100742524,11007425241001,11007425241000,payment,VISA, 1560.67,20131121,TUITION,,0
1100742524,11007425241101,11007425241100,payment,VISA, 1561.00,20131221,TUITION,,0
1100742524,11007425241201,11007425241200,payment,VISA, 1560.33,20140121,TUITION,,0
1100742721,11007427211001,11007427211000,payment,AMEX, 2390.00,20131023,TUITION,,0
1100743321,11007433211001,11007433211000,payment,MC, 1910.00,20131105,TUITION,,0
1100743321,11007433211102,11007433211100,credit,SCHOOL CREDIT,  492.00,20131223,TUITION,,0
1100743421,11007434211001,11007434211000,payment,MC, 1430.00,20131105,TUITION,,0
1100743521,11007435211001,11007435211000,payment,MC, 1430.00,20131105,TUITION,,0
1100743721,11007437211001,11007437211000,payment,VISA, 2151.00,20131123,TUITION,,0
1100743821,11007438211001,11007438211000,payment,AMEX,  399.00,20131126,TUITION,,0
1100743821,11007438211101,11007438211100,payment,AMEX,  399.00,20140107,TUITION,,0
1100743821,11007438211201,11007438211200,payment,AMEX,  399.00,20140206,TUITION,,0
1100743921,11007439211001,11007439211000,payment,CHECK,  219.00,20131130,TUITION,,0
1100743921,11007439211101,11007439211100,payment,AMEX,  220.00,20140107,TUITION,,0
1100743921,11007439211201,11007439211200,payment,AMEX,  220.00,20140206,TUITION,,0
1100744121,11007441211001,11007441211000,payment,AMEX,  219.00,20131204,TUITION,,0
1100744121,11007441211101,11007441211100,payment,AMEX,  220.00,20140107,TUITION,,0
1100744121,11007441211201,11007441211200,payment,DISCOVER,  220.00,20140211,TUITION,,0
1100744321,11007443211001,11007443211000,payment,AMEX, 1075.50,20131219,TUITION,,0
1100744321,11007443211101,11007443211100,payment,AMEX, 1075.50,20140118,TUITION,,0
1100744421,11007444211001,11007444211000,payment,VISA,  265.00,20140113,TUITION,,0
1100744421,11007444211101,11007444211100,payment,AMEX,  220.00,20140221,TUITION,,0
1100744521,11007445211001,11007445211000,payment,CHECK,  445.00,20140107,TUITION,,0
1100744521,11007445211101,11007445211100,payment,AMEX,  399.00,20140206,TUITION,,0
1100744921,11007449211001,11007449211000,payment,VISA,  445.00,20140108,TUITION,,0
1100744921,11007449211101,11007449211100,payment,AMEX,  399.00,20140206,TUITION,,0
1100745021,11007450211001,11007450211000,payment,VISA,  289.00,20140108,TUITION,,0
1100745321,11007453211001,11007453211000,payment,AMEX,  239.00,20140109,TUITION,,0
1100745321,11007453211002,11007453211000,credit,SCHOOL CREDIT,   50.00,20140115,TUITION,,0
1100745321,11007453211101,11007453211100,payment,AMEX,  239.00,20140206,TUITION,,0
1100745421,11007454211001,11007454211000,payment,VISA, 1075.50,20140109,TUITION,,0
1100745421,11007454211101,11007454211100,payment,VISA, 1075.50,20140208,TUITION,,0
1100746421,11007464211001,11007464211000,payment,AMEX,  717.00,20140114,TUITION,,0
1100746421,11007464211101,11007464211100,payment,AMEX,  717.00,20140214,TUITION,,0
1100746521,11007465211001,11007465211000,payment,AMEX,  573.00,20140114,TUITION,,0
1100746521,11007465211101,11007465211100,payment,AMEX,  573.00,20140214,TUITION,,0
1100746621,11007466211001,11007466211000,payment,AMEX, 1287.00,20140128,TUITION,,0
1100747021,11007470211001,11007470211000,payment,VISA,  265.00,20140116,TUITION,,0
1100747121,11007471211001,11007471211000,payment,AMEX, 1075.50,20140201,TUITION,,0
1100747221,11007472211001,11007472211000,payment,MC, 2151.00,20140128,TUITION,,0
1100747821,11007478211001,11007478211000,payment,VISA,  265.00,20140208,TUITION,,0
1100748121,11007481211001,11007481211000,payment,MC,  145.00,20140221,TUITION,,0
