contract_id,charge_id,income_type,amount,due_date,description,is_voided
1100548621,11005486211500,1,   83.00,20130920,TUITION,0
1100548621,11005486211600,1,   83.00,20131020,TUITION,0
1100548621,11005486211700,1,   83.00,20131120,TUITION,0
1100548621,11005486211800,1,   83.00,20131220,TUITION,0
1100548621,11005486211900,1,   83.00,20140120,TUITION,0
1100548621,11005486212000,1,   83.00,20140220,TUITION,0
1100548621,11005486212100,1,   78.00,20140320,TUITION,0
1100550026,11005500261000,1, 1195.00,20131219,TUITION,0
1100550026,11005500261100,1, 1195.00,20140118,TUITION,0
1100553929,11005539291000,1, 3506.00,20130111,TUITION,0
1100557022,11005570221000,1, 3576.00,20121003,TUITION,0
1100565725,11005657251000,1,  239.00,20130505,TUITION,0
1100565725,11005657251100,1,  239.00,20130605,TUITION,0
1100565725,11005657251200,1,  239.00,20130705,TUITION,0
1100565725,11005657251300,1,  239.00,20130805,TUITION,0
1100565725,11005657251400,1,  239.00,20130905,TUITION,0
1100565725,11005657251500,1,  239.00,20131005,TUITION,0
1100565725,11005657251600,1,  239.00,20131105,TUITION,0
1100565725,11005657251700,1,  239.00,20131205,TUITION,0
1100565725,11005657251800,1,  239.00,20140105,TUITION,0
1100565725,11005657251900,1,  239.00,20140205,TUITION,0
1100565725,11005657252000,1,  239.00,20140305,TUITION,0
1100565725,11005657252100,1,  239.00,20140420,TUITION,0
1100575122,11005751221000,1,  239.00,20131009,TUITION,0
1100575122,11005751221100,1,  239.00,20131105,TUITION,0
1100575122,11005751221200,1,  239.00,20131205,TUITION,0
1100575122,11005751221300,1,  239.00,20140105,TUITION,0
1100575122,11005751221400,1,  239.00,20140205,TUITION,0
1100575122,11005751221500,1,  239.00,20140305,TUITION,0
1100575122,11005751221600,1,  239.00,20140405,TUITION,0
1100575122,11005751221700,1,  239.00,20140505,TUITION,0
1100575122,11005751221800,1,  239.00,20140605,TUITION,0
1100575122,11005751221900,1,  239.00,20140705,TUITION,0
1100575122,11005751222000,1,  239.00,20140805,TUITION,0
1100575122,11005751222100,1,  239.00,20140905,TUITION,0
1100579324,11005793241000,1, 3525.00,20130128,TUITION,0
1100579526,11005795261000,1,  478.00,20130909,TUITION,0
1100579526,11005795261100,1,  478.00,20131005,TUITION,0
1100579526,11005795261200,1,  478.00,20131105,TUITION,0
1100579526,11005795261300,1,  478.00,20131205,TUITION,0
1100579526,11005795261400,1,  478.00,20140105,TUITION,0
1100579526,11005795261500,1,  478.00,20140205,TUITION,0
1100579526,11005795261600,1,  478.00,20140305,TUITION,0
1100579526,11005795261700,1,  478.00,20140405,TUITION,0
1100579526,11005795261800,1,  478.00,20140505,TUITION,0
1100579526,11005795261900,1,  478.00,20140605,TUITION,0
1100579526,11005795262000,1,  478.00,20140705,TUITION,0
1100579526,11005795262100,1,  478.00,20140805,TUITION,0
1100583624,11005836241000,1,  398.00,20131230,TUITION,0
1100583624,11005836241100,1,  398.00,20140205,TUITION,0
1100583624,11005836241200,1,  398.00,20140305,TUITION,0
1100583624,11005836241300,1,  398.00,20140405,TUITION,0
1100583624,11005836241400,1,  398.00,20140505,TUITION,0
1100583624,11005836241500,1,  398.00,20140605,TUITION,0
1100583624,11005836241600,1,  398.00,20140705,TUITION,0
1100583624,11005836241700,1,  398.00,20140805,TUITION,0
1100583624,11005836241800,1,  398.00,20140905,TUITION,0
1100583624,11005836241900,1,  398.00,20141005,TUITION,0
1100583624,11005836242000,1,  398.00,20141105,TUITION,0
1100583624,11005836242100,1,  402.00,20141205,TUITION,0
1100584321,11005843211000,1,  630.00,20130514,TUITION,0
1100584321,11005843211100,1,  630.00,20130613,TUITION,0
1100584321,11005843211200,1,  630.00,20130713,TUITION,0
1100584425,11005844251000,1,  510.00,20130514,TUITION,0
1100584425,11005844251100,1,  540.00,20130613,TUITION,0
1100584425,11005844251200,1,  540.00,20130713,TUITION,0
1100585021,11005850211000,1,  636.67,20130621,TUITION,0
1100585021,11005850211100,1,  637.00,20130720,TUITION,0
1100585021,11005850211200,1,  636.33,20130820,TUITION,0
1100586722,11005867221000,1, 2616.00,20121004,TUITION,0
1100586822,11005868221000,1, 2616.00,20121003,TUITION,0
1100587322,11005873221000,1, 1022.00,20130909,TUITION,0
1100587322,11005873221100,1,  107.00,20131005,TUITION,0
1100587322,11005873221200,1,  107.00,20131105,TUITION,0
1100587322,11005873221300,1,  107.00,20131205,TUITION,0
1100587322,11005873221400,1,  107.00,20140105,TUITION,0
1100587322,11005873221500,1,  107.00,20140205,TUITION,0
1100587322,11005873221600,1,  107.00,20140305,TUITION,0
1100587322,11005873221700,1,  107.00,20140405,TUITION,0
1100587322,11005873221800,1,  107.00,20140505,TUITION,0
1100587322,11005873221900,1,  107.00,20140605,TUITION,0
1100587322,11005873222000,1,  107.00,20140705,TUITION,0
1100587322,11005873222100,1,   97.80,20140805,TUITION,0
1100588928,11005889281000,1,  191.00,20130914,TUITION,0
1100588928,11005889281100,1,  191.00,20131020,TUITION,0
1100588928,11005889281200,1,  191.00,20131120,TUITION,0
1100588928,11005889281300,1,  191.00,20131220,TUITION,0
1100588928,11005889281400,1,  191.00,20140120,TUITION,0
1100588928,11005889281500,1,  191.00,20140220,TUITION,0
1100588928,11005889281600,1,  191.00,20140320,TUITION,0
1100588928,11005889281700,1,  191.00,20140420,TUITION,0
1100588928,11005889281800,1,  191.00,20140520,TUITION,0
1100588928,11005889281900,1,  191.00,20140620,TUITION,0
1100588928,11005889282000,1,  191.00,20140720,TUITION,0
1100588928,11005889282100,1,  191.00,20140820,TUITION,0
1100589323,11005893231000,1, 5004.00,20130111,TUITION,0
1100589824,11005898241000,1,  239.00,20130121,TUITION,0
1100589824,11005898241100,1,  239.00,20130220,TUITION,0
1100589824,11005898241200,1,  239.00,20130320,TUITION,0
1100589824,11005898241300,1,  239.00,20130420,TUITION,0
1100589824,11005898241400,1,  239.00,20130520,TUITION,0
1100589824,11005898241500,1,  239.00,20130620,TUITION,0
1100589824,11005898241600,1,  239.00,20130720,TUITION,0
1100589824,11005898241700,1,  239.00,20130820,TUITION,0
1100589824,11005898241800,1,  239.00,20130920,TUITION,0
1100589824,11005898241900,1,  239.00,20131020,TUITION,0
1100589824,11005898242000,1,  239.00,20131120,TUITION,0
1100589824,11005898242100,1,  239.00,20131220,TUITION,0
1100593623,11005936231000,1, 5736.00,20120926,TUITION,0
1100594324,11005943241000,1, 1990.00,20130122,TUITION,0
1100598325,11005983251000,1, 5004.00,20120926,TUITION,0
1100598422,11005984221000,1,  720.00,20130915,TUITION,0
1100598422,11005984221100,1,  143.00,20131020,TUITION,0
1100598422,11005984221200,1,  143.00,20131120,TUITION,0
1100598422,11005984221300,1,  143.00,20131220,TUITION,0
1100598422,11005984221400,1,  143.00,20140120,TUITION,0
1100598422,11005984221500,1,  143.00,20140220,TUITION,0
1100598422,11005984221600,1,  143.00,20140320,TUITION,0
1100598422,11005984221700,1,  143.00,20140420,TUITION,0
1100598422,11005984221800,1,  143.00,20140520,TUITION,0
1100598422,11005984221900,1,  143.00,20140620,TUITION,0
1100598422,11005984222000,1,  143.00,20140720,TUITION,0
1100598422,11005984222100,1,  142.00,20140820,TUITION,0
1100602525,11006025251000,1,  239.00,20121212,TUITION,0
1100602525,11006025251100,1,  239.00,20130120,TUITION,0
1100602525,11006025251200,1,  239.00,20130220,TUITION,0
1100602525,11006025251300,1,  239.00,20130320,TUITION,0
1100602525,11006025251400,1,  239.00,20130420,TUITION,0
1100602525,11006025251500,1,  239.00,20130520,TUITION,0
1100602525,11006025251600,1,  239.00,20130620,TUITION,0
1100602525,11006025251700,1,  239.00,20130720,TUITION,0
1100602525,11006025251800,1,  239.00,20130820,TUITION,0
1100602525,11006025251900,1,  239.00,20130920,TUITION,0
1100602525,11006025252000,1,  239.00,20131020,TUITION,0
1100602525,11006025252100,1,  239.00,20131120,TUITION,0
1100606015,11006060151000,1, 2976.00,20121119,TUITION,0
1100607015,11006070151000,1, 1990.00,20130723,TUITION,0
1100607723,11006077231000,1, 2388.00,20101021,TUITION,0
1100610721,11006107211000,1, 1580.00,20121215,TUITION,0
1100611024,11006110241000,1,  239.00,20130307,TUITION,0
1100611024,11006110241100,1,  239.00,20130405,TUITION,0
1100611024,11006110241200,1,  239.00,20130505,TUITION,0
1100611024,11006110241300,1,  239.00,20130605,TUITION,0
1100611024,11006110241400,1,  239.00,20130705,TUITION,0
1100611024,11006110241500,1,  239.00,20130805,TUITION,0
1100611024,11006110241600,1,  239.00,20130905,TUITION,0
1100611024,11006110241700,1,  239.00,20131005,TUITION,0
1100611024,11006110241800,1,  239.00,20131105,TUITION,0
1100611024,11006110241900,1,  239.00,20131205,TUITION,0
1100611024,11006110242000,1,  239.00,20140105,TUITION,0
1100611024,11006110242100,1,  239.00,20140205,TUITION,0
1100613522,11006135221000,1,  955.00,20131219,TUITION,0
1100613522,11006135221100,1,  955.00,20140118,TUITION,0
1100618016,11006180161000,1, 5736.00,20130115,TUITION,0
1100619926,11006199261000,1, 1388.00,20131123,TUITION,0
1100625223,11006252231000,1, 1001.00,20131123,TUITION,0
1100625823,11006258231000,1, 4302.00,20130306,TUITION,0
1100626815,11006268151000,1, 1990.00,20130218,TUITION,0
1100628622,11006286221000,1, 3843.00,20130128,TUITION,0
1100631021,11006310211000,1, 1908.00,20111203,TUITION,0
1100633513,11006335131000,1, 1195.00,20130619,TUITION,0
1100633513,11006335131100,1, 1195.00,20130718,TUITION,0
1100636024,11006360241000,1,  382.00,20131120,TUITION,0
1100636024,11006360241100,1,  382.00,20131220,TUITION,0
1100636024,11006360241200,1,  382.00,20140120,TUITION,0
1100636024,11006360241300,1,  382.00,20140220,TUITION,0
1100636024,11006360241400,1,  382.00,20140320,TUITION,0
1100636024,11006360241500,1,  382.00,20140420,TUITION,0
1100636024,11006360241600,1,  382.00,20140520,TUITION,0
1100636024,11006360241700,1,  382.00,20140620,TUITION,0
1100636024,11006360241800,1,  382.00,20140720,TUITION,0
1100636024,11006360241900,1,  382.00,20140820,TUITION,0
1100636024,11006360242000,1,  382.00,20140920,TUITION,0
1100636024,11006360242100,1,  382.00,20141020,TUITION,0
1100636624,11006366241000,1,  418.00,20131220,TUITION,0
1100636624,11006366241100,1,  418.00,20140120,TUITION,0
1100636624,11006366241200,1,  418.00,20140220,TUITION,0
1100636624,11006366241300,1,  418.00,20140320,TUITION,0
1100636624,11006366241400,1,  418.00,20140420,TUITION,0
1100636624,11006366241500,1,  418.00,20140520,TUITION,0
1100636624,11006366241600,1,  418.00,20140620,TUITION,0
1100636624,11006366241700,1,  418.00,20140720,TUITION,0
1100636624,11006366241800,1,  418.00,20140820,TUITION,0
1100636624,11006366241900,1,  418.00,20140920,TUITION,0
1100636624,11006366242000,1,  418.00,20141020,TUITION,0
1100636624,11006366242100,1, 1138.00,20141120,TUITION,0
1100641315,11006413151000,1,  239.00,20130420,TUITION,0
1100641315,11006413151100,1,  239.00,20130520,TUITION,0
1100641315,11006413151200,1,  239.00,20130620,TUITION,0
1100641315,11006413151300,1,  239.00,20130720,TUITION,0
1100641315,11006413151400,1,  239.00,20130820,TUITION,0
1100641315,11006413151500,1,  239.00,20130920,TUITION,0
1100641315,11006413151600,1,  239.00,20131020,TUITION,0
1100641315,11006413151700,1,  239.00,20131120,TUITION,0
1100641315,11006413151800,1,  239.00,20131220,TUITION,0
1100641315,11006413151900,1,  239.00,20140120,TUITION,0
1100641315,11006413152000,1,  239.00,20140220,TUITION,0
1100641315,11006413152100,1,  239.00,20140320,TUITION,0
1100645424,11006454241000,1, 5552.00,20121215,TUITION,0
1100645624,11006456241000,1,  207.00,20130401,TUITION,0
1100645624,11006456241100,1,  207.00,20130505,TUITION,0
1100645624,11006456241200,1,  207.00,20130605,TUITION,0
1100645624,11006456241300,1,  207.00,20130705,TUITION,0
1100645624,11006456241400,1,  207.00,20130805,TUITION,0
1100645624,11006456241500,1,  207.00,20130905,TUITION,0
1100645624,11006456241600,1,  207.00,20131005,TUITION,0
1100645624,11006456241700,1,  207.00,20131105,TUITION,0
1100645624,11006456241800,1,  207.00,20131205,TUITION,0
1100645624,11006456241900,1,  207.00,20140105,TUITION,0
1100645624,11006456242000,1,  207.00,20140205,TUITION,0
1100645624,11006456242100,1,  202.00,20140305,TUITION,0
1100646824,11006468241000,1,  239.00,20130105,TUITION,0
1100646824,11006468241100,1,  239.00,20130205,TUITION,0
1100646824,11006468241200,1,  239.00,20130305,TUITION,0
1100646824,11006468241300,1,  239.00,20130405,TUITION,0
1100646824,11006468241400,1,  239.00,20130505,TUITION,0
1100646824,11006468241500,1,  239.00,20130605,TUITION,0
1100646824,11006468241600,1,  239.00,20130705,TUITION,0
1100646824,11006468241700,1,  239.00,20130805,TUITION,0
1100646824,11006468241800,1,  239.00,20130905,TUITION,0
1100646824,11006468241900,1,  239.00,20131005,TUITION,0
1100646824,11006468242000,1,  239.00,20131105,TUITION,0
1100646824,11006468242100,1,  239.00,20131205,TUITION,0
1100649024,11006490241000,1, 3196.00,20121222,TUITION,0
1100650724,11006507241000,1,  239.00,20130121,TUITION,0
1100650724,11006507241100,1,  239.00,20130220,TUITION,0
1100650724,11006507241200,1,  239.00,20130320,TUITION,0
1100650724,11006507241300,1,  239.00,20130420,TUITION,0
1100650724,11006507241400,1,  239.00,20130520,TUITION,0
1100650724,11006507241500,1,  239.00,20130620,TUITION,0
1100650724,11006507241600,1,  239.00,20130720,TUITION,0
1100650724,11006507241700,1,  239.00,20130820,TUITION,0
1100650724,11006507241800,1,  239.00,20130920,TUITION,0
1100650724,11006507241900,1,  239.00,20131020,TUITION,0
1100650724,11006507242000,1,  239.00,20131120,TUITION,0
1100650724,11006507242100,1,  239.00,20131220,TUITION,0
1100654924,11006549241000,1, 3318.00,20140201,TUITION,0
1100663614,11006636141000,1, 1590.00,20130218,TUITION,0
1100664324,11006643241000,1, 3580.00,20120929,TUITION,0
1100666623,11006666231000,1, 3781.00,20131217,TUITION,0
1100666623,11006666231100,1, 1381.00,20140116,TUITION,0
1100666723,11006667231000,1, 3781.00,20131216,TUITION,0
1100667523,11006675231000,1, 2793.00,20121024,TUITION,0
1100670013,11006700131000,1,  119.00,20130405,TUITION,0
1100670013,11006700131100,1,  119.00,20130505,TUITION,0
1100670013,11006700131200,1,  119.00,20130605,TUITION,0
1100670013,11006700131300,1,  119.00,20130705,TUITION,0
1100670013,11006700131400,1,  119.00,20130805,TUITION,0
1100670013,11006700131500,1,  119.00,20130905,TUITION,0
1100670013,11006700131600,1,  119.00,20131005,TUITION,0
1100670013,11006700131700,1,  119.00,20131105,TUITION,0
1100670013,11006700131800,1,  119.00,20131205,TUITION,0
1100670013,11006700131900,1,  119.00,20140105,TUITION,0
1100670013,11006700132000,1,  119.00,20140205,TUITION,0
1100670013,11006700132100,1,  119.00,20140305,TUITION,0
1100673422,11006734221000,1, 1188.00,20121128,TUITION,0
1100674523,11006745231000,1, 1910.00,20130506,TUITION,0
1100674724,11006747241000,1, 3599.00,20121106,TUITION,0
1100675523,11006755231000,1, 2802.00,20131216,TUITION,0
1100676324,11006763241000,1, 5736.00,20121018,TUITION,0
1100676924,11006769241000,1, 2390.00,20130909,TUITION,0
1100677624,11006776241000,1, 5736.00,20121217,TUITION,0
1100678524,11006785241000,1, 2312.00,20121127,TUITION,0
1100681522,11006815221000,1,  239.00,20130220,TUITION,0
1100681522,11006815221100,1,  239.00,20130320,TUITION,0
1100681522,11006815221200,1,  239.00,20130420,TUITION,0
1100681522,11006815221300,1,  239.00,20130520,TUITION,0
1100681522,11006815221400,1,  239.00,20130620,TUITION,0
1100681522,11006815221500,1,  239.00,20130720,TUITION,0
1100681522,11006815221600,1,  239.00,20130820,TUITION,0
1100681522,11006815221700,1,  239.00,20130920,TUITION,0
1100681522,11006815221800,1,  239.00,20131020,TUITION,0
1100681522,11006815221900,1,  239.00,20131120,TUITION,0
1100681522,11006815222000,1,  239.00,20131220,TUITION,0
1100681522,11006815222100,1,  239.00,20140120,TUITION,0
1100688323,11006883231000,1, 1655.00,20130518,TUITION,0
1100689424,11006894241000,1, 4732.00,20131222,TUITION,0
1100689424,11006894241100,1,  430.00,20140121,TUITION,0
